912,1007
913,1008
869,1027
914,948
914,1028
915,916
915,953
915,990
916,990
917,1048
872,1231
897,1012
897,1051
898,955
920,1014
921,956
849,975
922,1016
875,1099
923,1121
923,924
901,976
883,979
928,961
904,1106
905,1080
930,982
909,967
910,1063
910,984
934,1065
935,1086
937,1136
938,950
895,1069
895,951
939,1035
939,1075
925,1057
925,1000
926,940
903,1125
927,1003
941,1059
942,1021
943,1004
904,1022
929,963
931,964
933,944
944,965
936,1026
945,986
892,1111
947,1244
947,987
948,1092
949,1009
938,1205
951,1010
952,1010
953,990
954,1398
954,991
956,1015
956,1033
957,1034
957,994
924,996
958,997
958,998
959,1000
959,1079
926,1170
960,978
961,1039
962,980
931,982
931,1044
966,1045
966,1005
909,1084
967,968
969,969
946,970
946,1088
971,1091
950,989
953,1139
972,1207
955,1014
974,1074
976,997
976,1037
977,998
977,1148
961,1020
980,1039
963,1060
981,1023
981,1042
906,906
982,1061
964,1081
965,983
967,1084
984,984
985,985
986,1066
971,987
988,1135
991,1182
991,1368
992,1071
992,1032
973,993
993,1073
973,1117
994,1034
975,1098
996,1121
996,1036
997,1055
998,1055
999,1056
1000,1123
1001,1079
1001,1019
978,1058
1002,1102
1002,1125
979,1104
979,1038
983,1172
1005,1045
1005,1131
969,1173
987,1091
1008,1027
1008,1159
989,1047
1012,1050
1015,1033
1015,1074
995,1120
995,1053
1017,1018
1017,1053
1018,1054
1020,1038
1020,1039
1004,1021
1024,1084
1025,1108
985,1085
1006,1064
1006,1065
1007,1089
1027,1159
1029,1068
1029,1046
1009,1046
1010,1115
1030,1094
1030,1162
1011,1279
1011,1050
1031,1071
1032,1072
1013,1072
1013,1164
1014,1165
1014,1073
1033,1118
1035,1143
1035,1075
1016,1075
1016,1144
1036,1037
1038,1186
1021,1216
1004,1022
1022,1153
1023,1080
1023,1128
1042,1154
1024,1343
969,1024
1025,1156
1026,1133
1026,1087
1029,1137
1048,1278
1048,1093
1049,1140
1050,1280
1051,1052
1052,1095
1031,1096
1032,1232
1034,1119
1053,1100
1054,1078
1054,1147
1037,1055
1058,1102
1039,1039
1040,1059
1040,1187
1059,1105
1004,1171
1060,1107
1041,1107
1041,1126
1042,1128
906,1191
1044,1061
1061,1191
1044,1081
1045,1130
1045,1131
1063,1132
1064,1157
1066,1110
1067,1270
1068,1180
1068,1137
1046,1161
1009,1248
1069,1114
1070,1093
1051,1183
1052,1116
1071,1208
1072,1209
1076,1145
1078,1237
1055,1148
1056,1122
1057,1123
1079,1124
1082,1083
1062,1129
1062,1130
1063,1108
1085,1193
1085,1194
1065,1158
1088,1225
1088,1202
1090,1134
1092,1299
1092,1179
1009,1009
1069,1115
1093,1229
1094,1162
1073,1117
1097,1258
1097,1118
1074,1210
1098,1143
1075,1330
1075,1236
1077,1145
1077,1146
1037,1238
1101,1215
1056,1169
1057,1122
1058,1151
1104,1104
1105,1152
1105,1288
1060,1188
1060,1290
1107,1126
1080,1241
1082,1192
1086,1174
1086,1175
1109,1176
1109,1175
1087,1195
1087,1110
1110,1196
1089,1203
1089,1134
1091,1244
1091,1112
1113,1204
1009,1161
1118,1259
1119,1142
1099,1120
1120,1166
1100,1167
1100,1168
1121,1307
1122,1309
1057,1123
1102,1265
1125,1266
1103,1185
1106,1153
1106,1218
1127,1189
1081,1155
1081,1221
1129,1172
1130,1222
1131,1268
1084,1316
1108,1156
1132,1193
1086,1295
1111,1197
1111,1177
1134,1346
1135,1272
1135,1226
1136,1179
1136,1227
1114,1205
1115,1249
1139,1206
1139,1275
1116,1183
1117,1258
